date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ,CVX,RIO,NUE,LWAY,TSN,NTR,ADM,HYG,SRLN,EWH,GBTC,USO,DIA,QQQ,IWM,IEF,FXB,FXE
2022-01-20 11:30:00,454.34,454.37,453.02,453.28,66137.76,453.675,44026,456.099,459.4826,452.7154,442.9772,37.7943,453.11,453.44,451.14,454.05,171.85,13.67,36.8,130.25,77.04,102.02,5.18,91.25,72.91,69.46,85.72,45.83,24.45,29.3745,61.23,351.71,367.65,204.6,112.12,131.3,105.12
2022-01-20 12:00:00,453.26,453.88,450.26,450.71,96117.03,451.768,58995,455.7985,459.8996,451.6974,442.9854,31.88,450.69,450.92,450.01,451.14,171.76,14.39,37.65,129.94,76.75,101.56,5.18,90.91,72.48,69.41,85.51,45.8,24.38,28.94,60.82,350.23,364.91,202.91,112.14,131.3,105.15
2022-01-20 12:30:00,450.7,450.83,444.5,446.79,283179.14,448.169,146172,455.2335,460.7763,449.6907,442.9972,25.3609,446.3,446.8,444.89,447.11,171.67,15.11,38.64,128.41,76.16,100.36,5.18,90.46,72.0,68.87,85.45,45.75,24.32,29.01,60.67,347.28,361.61,200.74,112.24,130.8,105.03
2022-01-21 06:30:00,445.56,446.67,443.14,443.63,155456.81,444.874,95387,454.5105,461.854,447.167,442.9982,21.5375,443.55,443.67,443.47,444.89,171.92,15.88,40.08,127.21,74.28,96.33,5.1207,90.67,71.01,68.56,85.48,45.75,24.56,26.34,60.47,346.4,357.14,199.75,112.9,130.52,105.45
2022-01-21 07:00:00,443.64,444.31,440.66,442.8,151866.17,442.365,94465,453.8055,462.65,444.961,442.9979,20.6566,442.66,442.87,441.11,443.22,171.31,16.2,40.24,126.5,74.44,95.08,4.97,90.47,70.84,68.77,85.49,45.75,24.55,26.233,60.42,345.74,356.61,199.76,112.98,130.52,105.44
2022-01-21 07:30:00,442.81,447.14,442.36,446.07,120541.03,445.161,75293,453.2875,462.6545,443.9205,443.0019,32.3892,445.94,446.16,444.89,447.11,171.34,15.73,39.19,127.93,74.9,95.36,4.92,90.61,71.21,69.39,85.54,45.73,24.55,26.5,60.94,347.74,359.9,201.88,112.82,130.4,105.44
2022-01-21 08:00:00,446.09,448.06,445.13,447.45,74851.06,446.737,47997,452.936,462.6199,443.2521,443.0055,36.6468,447.43,447.59,447.11,448.06,171.26,15.18,38.67,128.24,75.02,96.2,4.92,90.37,71.51,69.37,85.58,45.75,24.54,26.63,61.19,348.31,361.52,202.6,112.72,130.4,105.4
2022-01-21 08:30:00,447.46,447.46,443.54,444.5,61038.45,445.298,39130,452.3925,462.6709,442.1141,443.0065,32.0068,444.5,444.6,443.47,444.89,171.36,15.69,39.71,127.88,74.75,95.2,5.155,89.78,71.2,69.08,85.52,45.73,24.51,26.644,60.83,346.51,358.27,200.58,112.78,130.42,105.39
2022-01-21 09:00:00,444.5,445.02,442.88,443.58,58081.09,443.872,36113,451.844,462.7547,440.9333,443.0069,30.7013,443.55,443.67,443.47,444.89,171.19,15.91,40.1,127.98,74.83,95.28,5.155,89.82,71.28,69.14,85.51,45.73,24.52,26.44,60.85,345.94,357.1,199.8,112.81,130.48,105.39
2022-01-21 09:30:00,443.57,444.35,442.1,442.86,54163.55,443.076,34616,451.3975,462.99,439.805,443.0068,29.6809,442.66,442.87,441.11,443.22,171.15,16.06,40.12,127.73,74.75,95.37,5.155,89.64,71.24,68.95,85.51,45.73,24.51,26.21,60.84,345.24,356.97,199.65,112.88,130.46,105.44
2022-01-21 10:00:00,442.85,444.23,441.49,442.02,60161.19,442.727,39298,450.663,462.6702,438.6558,443.0062,28.4912,442.02,442.12,441.11,443.22,171.03,16.34,40.49,127.51,74.71,94.85,5.07,89.59,71.03,68.79,85.5,45.71,24.48,25.95,60.77,344.78,355.81,199.13,112.83,130.5,105.45
2022-01-21 10:30:00,442.02,443.83,441.77,442.18,44888.53,442.809,30012,449.949,462.1884,437.7096,443.0058,29.0744,442.12,442.21,441.11,443.22,171.09,16.33,40.4,127.66,74.72,94.52,5.07,89.65,71.2,69.07,85.51,45.73,24.49,26.0,60.89,344.97,356.1,199.48,112.82,130.5,105.42
2022-01-21 11:00:00,442.17,443.3,441.11,441.22,46465.96,442.276,29598,449.107,461.3156,436.8984,443.0049,27.619,441.14,441.35,441.11,443.22,171.0,16.58,40.78,127.54,74.43,93.73,5.07,89.93,71.1,69.02,85.5,45.73,24.5,26.0435,60.98,344.28,354.94,199.05,112.79,130.5,105.42
2022-01-21 11:30:00,441.23,442.3,439.85,439.95,69634.85,441.126,42264,448.2045,460.3183,436.0907,443.0026,25.7804,439.86,440.26,436.12,441.11,171.03,16.8,41.18,126.89,74.53,93.78,5.08,89.72,70.93,68.91,85.47,45.73,24.46,25.44,60.85,343.32,353.72,198.25,112.9,130.5,105.41
2022-01-21 12:00:00,439.96,440.43,438.01,438.5,116311.25,439.232,71023,447.2545,459.2832,435.2258,442.9969,23.83,438.3,438.97,436.12,441.11,170.79,16.98,41.53,126.51,74.14,93.23,5.06,89.65,70.72,68.68,85.39,45.72,24.39,25.18,60.51,342.43,352.59,197.53,112.92,130.5,105.39
2022-01-21 12:30:00,438.5,441.26,438.05,438.11,236599.37,439.284,131548,446.2855,457.9776,434.5934,442.9844,23.3189,438.07,438.19,436.12,441.11,171.09,17.19,41.9,126.88,74.37,93.04,5.1177,89.91,70.81,68.93,85.42,45.7,24.36,25.58,60.79,342.31,351.41,197.03,112.88,130.39,105.41
2022-01-24 06:30:00,432.05,433.46,428.45,429.07,223057.3,431.121,134190,444.9025,457.8064,431.9986,442.9511,15.1884,428.86,429.08,428.86,431.54,171.28,20.18,44.72,124.45,71.43,90.7,5.27,89.14,69.78,67.94,85.04,45.73,24.26,22.8,59.45,336.53,343.58,193.19,113.19,129.62,104.97
2022-01-24 07:00:00,429.09,430.34,425.75,428.66,145715.79,427.761,79277,443.5515,457.2899,429.8131,442.9287,14.9341,428.18,428.69,425.46,428.86,171.0,20.04,44.84,123.77,71.33,90.29,5.27,89.09,69.28,67.81,85.02,45.8,24.3,22.84,59.59,336.48,343.23,193.66,113.16,129.39,104.97
2022-01-24 07:30:00,428.64,430.94,427.77,428.79,93456.9,429.405,57586,442.2265,456.2886,428.1644,442.9146,15.4177,428.77,428.86,425.46,428.86,171.32,19.36,44.77,124.6,71.73,90.28,5.27,89.65,69.33,67.85,85.06,45.73,24.23,23.34,59.59,336.67,343.47,194.15,113.14,129.57,105.11
2022-01-24 08:00:00,428.78,428.83,426.46,427.72,76837.11,427.427,49536,440.8945,455.1524,426.6366,442.9021,14.6781,427.58,427.82,425.46,428.86,171.25,19.89,45.32,124.55,71.91,90.55,5.125,89.56,68.86,67.63,84.97,45.77,24.25,23.4075,59.39,335.88,341.87,193.55,113.12,129.41,105.1
2022-01-24 08:30:00,427.74,428.05,422.89,425.82,111721.55,425.244,67993,439.5215,454.0307,425.0123,442.8816,13.4446,425.55,425.86,425.46,428.86,171.36,20.52,46.12,123.61,71.47,90.41,5.2,89.31,68.32,67.35,84.96,45.76,24.23,23.23,59.17,334.72,339.67,193.98,113.13,129.43,105.09
2022-01-24 09:00:00,425.79,425.79,420.76,422.58,110312.72,422.651,66108,438.115,453.4437,422.7863,442.8577,11.6472,422.31,422.62,421.97,422.72,171.44,21.67,47.35,123.28,71.3,89.78,5.0,89.22,67.86,66.92,84.91,45.73,24.17,23.18,59.16,332.59,336.2,191.97,113.08,129.43,105.15
2022-01-24 09:30:00,422.53,426.36,421.34,425.3,98183.03,423.74,63818,437.0405,452.7931,421.2879,442.8393,21.1746,425.01,425.38,422.82,425.46,171.71,20.72,46.21,124.03,71.65,91.2,5.0135,88.69,67.96,67.02,85.01,45.72,24.16,24.18,59.7,334.16,339.41,193.85,113.15,129.49,105.23
2022-01-24 10:00:00,425.28,429.24,424.73,426.3,105886.59,427.147,65746,436.174,452.2839,420.0641,442.8206,24.4022,426.29,426.38,425.46,428.86,171.95,20.54,45.8,123.73,71.53,92.49,5.0135,88.5,67.83,66.91,85.11,45.72,24.14,24.45,59.63,334.49,340.57,194.44,113.24,129.7,105.28
2022-01-24 10:30:00,426.28,431.35,426.19,431.26,90244.81,428.908,58676,435.597,451.5421,419.6519,442.8095,37.9693,430.74,431.51,428.86,431.54,171.96,18.94,43.99,124.98,72.08,93.92,4.97,88.88,68.58,67.31,85.17,45.71,24.17,24.907,59.91,337.55,345.6,197.71,113.12,129.59,105.26
2022-01-24 11:00:00,431.27,433.04,427.87,428.49,116767.16,430.687,73645,434.718,450.188,419.248,442.7917,34.2703,428.18,428.69,425.46,428.86,171.83,19.6,44.95,125.02,71.98,92.75,4.95,88.73,68.43,67.19,85.09,45.72,24.14,24.82,59.78,335.78,342.92,196.99,113.13,129.62,105.22
2022-01-24 11:30:00,428.48,430.62,426.03,430.32,101771.5,428.071,69392,433.8615,448.2779,419.4451,442.7782,38.5308,430.26,430.41,428.86,431.54,171.73,19.11,44.2,125.26,72.33,93.52,4.95,89.35,68.84,67.62,85.14,45.71,24.16,24.7,59.61,336.96,345.05,198.14,113.04,129.74,105.18
2022-01-24 12:00:00,430.32,434.04,429.91,433.05,106104.64,432.178,69660,433.289,446.8544,419.7236,442.7673,44.3282,433.03,433.07,431.54,435.61,171.7,18.52,43.25,125.87,72.5,93.76,5.09,89.8,69.18,67.92,85.27,45.71,24.21,24.78,59.91,338.86,347.67,199.89,112.92,129.76,105.18
2022-01-24 12:30:00,433.06,440.38,432.15,440.1,286810.48,437.781,164666,433.115,446.2297,420.0003,442.7592,55.8962,439.86,440.26,436.12,441.11,171.97,17.82,41.12,127.18,73.27,95.32,5.09,90.64,69.63,68.59,85.36,45.73,24.35,25.8965,60.12,343.71,353.58,201.85,112.78,129.81,105.18
2022-01-25 07:00:00,429.13,432.52,427.15,432.52,117611.55,429.088,63712,431.954,443.5722,420.3358,442.7229,46.0907,431.85,432.66,431.54,435.61,172.21,19.33,43.66,127.07,72.73,94.94,4.95,89.7,68.12,66.66,85.06,45.63,24.2,25.202,60.37,339.75,346.43,197.65,112.87,129.68,104.73
2022-01-25 07:30:00,432.48,433.98,430.39,431.14,85562.08,432.241,50222,431.402,442.0313,420.7727,442.7125,44.5444,430.74,431.51,428.86,431.54,172.48,19.83,44.36,128.12,72.55,93.15,4.95,89.79,67.91,66.98,85.0,45.59,24.17,25.0201,60.53,339.2,344.41,196.39,112.92,129.77,104.73
2022-01-25 08:00:00,431.08,432.97,429.86,432.17,73502.36,431.322,49440,430.9495,440.5932,421.3058,442.7043,46.0005,431.85,432.66,431.54,435.61,172.47,19.07,44.36,129.26,72.87,93.39,4.95,89.98,68.38,67.73,85.06,45.61,24.18,25.31,60.64,340.46,344.39,197.23,112.8,129.77,104.79
2022-01-25 08:30:00,432.16,432.39,429.24,429.81,60030.68,430.592,40317,430.4425,439.1621,421.7229,442.6962,43.2014,429.74,430.26,428.86,431.54,172.74,19.38,45.18,129.57,72.65,93.48,4.95,89.55,68.19,67.35,85.05,45.6,24.14,25.2125,60.76,338.77,342.09,196.5,112.82,129.77,104.84
2022-01-25 09:00:00,429.8,432.84,429.5,432.39,56094.82,431.469,37244,430.137,438.1014,422.1726,442.6901,46.9984,431.85,432.66,431.54,435.61,172.72,18.65,44.41,130.2,73.16,93.72,5.08,90.0,68.27,68.06,85.06,45.64,24.16,25.675,60.87,340.74,344.27,196.99,112.85,129.87,104.85
2022-01-25 09:30:00,432.37,432.37,430.03,431.55,41976.5,431.098,26333,429.809,436.9285,422.6895,442.6852,45.922,431.54,431.73,431.54,435.61,172.77,18.53,44.65,129.91,73.2,93.66,5.08,89.67,68.24,67.64,85.06,45.63,24.14,25.49,60.83,340.02,343.56,196.63,112.84,129.83,104.84
2022-01-25 10:00:00,431.55,433.73,430.12,433.54,44267.84,431.675,27693,430.0325,437.3237,422.7413,442.6809,48.9074,433.54,433.61,431.54,435.61,172.97,17.7,43.98,130.34,73.35,94.27,4.97,89.89,68.63,68.23,85.15,45.63,24.19,25.72,60.87,341.46,345.5,197.88,112.73,129.83,104.94
2022-01-25 10:30:00,433.54,436.39,433.18,436.31,56562.27,434.669,33253,430.415,438.1662,422.6638,442.6771,52.8124,436.1,436.6,436.12,441.11,173.0,17.54,43.12,131.2,73.57,95.06,5.0757,90.07,69.1,68.27,85.18,45.63,24.23,25.8205,60.88,343.4,347.91,199.52,112.62,129.96,104.96
2022-01-25 11:00:00,436.29,437.77,434.91,437.31,60447.51,436.555,34395,430.841,439.1075,422.5745,442.6737,54.1741,437.31,437.36,436.12,441.11,172.96,17.32,42.78,131.52,73.64,94.82,5.44,90.39,69.29,68.46,85.2,45.63,24.27,25.77,61.12,343.83,348.89,200.08,112.62,129.96,104.95
2022-01-25 11:30:00,437.33,439.72,436.12,439.5,59811.8,438.044,35763,431.43,440.374,422.486,442.6717,57.0942,439.47,439.72,436.12,441.11,172.95,17.31,42.12,131.93,73.97,94.78,5.3121,90.84,69.74,68.84,85.27,45.64,24.29,25.68,60.97,345.69,350.8,201.56,112.59,129.96,105.0
2022-01-25 12:00:00,439.5,439.62,435.11,435.47,82946.84,437.317,49934,431.9125,440.6322,423.1928,442.6655,50.6928,435.34,435.49,431.54,435.61,172.68,18.2,43.59,131.99,73.6,93.75,5.05,90.32,69.32,68.48,85.15,45.61,24.23,25.422,60.87,343.05,346.6,199.41,112.65,129.96,104.98
2022-01-25 12:30:00,435.47,436.92,433.44,434.49,196507.86,434.774,114833,432.508,440.1582,424.8578,442.6487,49.2468,434.45,434.55,431.54,435.61,172.55,17.95,44.17,132.59,73.69,94.2,5.2,90.29,69.67,68.37,85.12,45.58,24.21,25.43,60.97,342.97,344.94,198.87,112.65,129.98,105.02
2022-01-26 07:30:00,439.18,439.5,437.54,439.12,67203.65,438.636,42769,434.3775,442.2268,426.5282,442.6421,54.629,438.97,439.22,436.12,441.11,171.28,17.32,41.9,133.41,74.36,93.84,5.085,91.59,70.8,71.42,85.35,45.68,24.05,26.365,62.3,344.87,350.8,200.86,112.61,129.99,104.79
2022-01-26 08:00:00,439.1,441.09,438.25,440.64,54872.72,440.014,36615,434.985,442.7982,427.1718,442.641,56.5728,440.51,440.65,436.12,441.11,171.15,16.92,41.51,134.38,74.5,93.75,5.085,91.56,71.32,71.48,85.43,45.68,24.12,26.56,62.39,346.28,351.81,201.57,112.58,130.07,104.81
2022-01-26 08:30:00,440.63,441.41,439.73,440.7,44566.23,440.76,30333,435.504,443.3875,427.6205,442.6401,56.6517,440.68,440.85,436.12,441.11,171.08,16.55,41.36,134.26,74.5,94.25,5.085,91.34,71.38,71.86,85.42,45.66,24.1,26.75,62.36,346.08,352.21,201.88,112.62,130.04,104.79
2022-01-26 09:00:00,440.7,441.64,440.54,441.43,39883.27,441.153,27232,435.923,444.1246,427.7214,442.6396,57.6602,441.35,441.6,441.11,443.22,170.91,16.21,40.92,134.14,74.88,95.37,5.08,91.33,71.45,71.9,85.42,45.66,24.1,26.69,62.42,346.63,353.37,201.89,112.6,130.06,104.82
2022-01-26 09:30:00,441.44,442.12,440.97,441.92,33342.2,441.672,23626,436.014,444.4364,427.5916,442.6393,58.3605,441.83,441.96,441.11,443.22,170.92,16.24,40.55,134.06,74.87,95.17,5.08,91.34,71.59,72.15,85.47,45.66,24.09,26.64,62.44,346.58,354.32,202.29,112.61,130.07,104.84
2022-01-26 10:00:00,441.91,442.02,440.04,440.79,46293.68,440.794,31952,436.5965,444.6395,428.5535,442.6385,56.0579,440.68,440.85,436.12,441.11,170.93,16.39,40.94,133.97,74.74,95.35,5.15,91.06,71.21,71.97,85.48,45.66,24.11,26.59,62.27,345.85,353.32,201.77,112.62,130.03,104.9
2022-01-26 10:30:00,440.79,441.33,440.34,440.74,40057.93,440.748,28834,437.0075,445.0153,428.9997,442.6377,55.9527,440.68,440.85,436.12,441.11,170.9,16.2,41.06,133.91,74.63,95.46,5.15,91.01,71.01,72.1,85.53,45.67,24.08,26.7,62.01,345.78,352.98,201.82,112.58,130.03,104.85
2022-01-26 11:00:00,440.74,444.04,438.72,441.48,160826.43,441.317,98392,437.5245,445.2815,429.7675,442.6357,57.2318,441.35,441.6,441.11,443.22,171.1,16.0,40.8,134.4,74.99,95.48,5.0801,91.09,71.39,72.45,85.52,45.68,24.13,26.89,62.13,346.15,353.71,202.14,112.36,130.09,104.87
2022-01-26 11:30:00,441.48,442.13,434.41,436.34,198726.55,437.532,124447,437.733,445.1184,430.3476,442.6228,47.018,436.1,436.6,436.12,441.11,169.92,17.16,43.08,133.71,74.24,94.14,5.0801,90.96,70.84,72.31,85.06,45.6,24.0,26.13,61.9,343.07,347.71,198.28,112.02,129.58,104.56
2022-01-26 12:00:00,436.32,436.35,428.86,432.96,226634.19,431.715,143018,437.8905,444.7056,431.0754,442.6001,41.7425,432.72,433.03,431.54,435.61,169.66,17.81,44.0,132.57,73.87,92.85,5.0801,90.15,69.78,72.03,84.97,45.58,23.93,25.5,61.73,340.72,345.37,196.37,111.97,129.36,104.42
2022-01-26 12:30:00,432.94,434.55,430.6,433.45,254116.78,432.801,154731,437.9435,444.6014,431.2856,442.5761,42.7454,433.37,433.5,431.54,435.61,169.75,18.42,44.14,132.69,74.03,93.02,5.15,90.59,70.03,72.26,84.82,45.51,23.9,25.44,61.7,341.47,345.06,196.0,111.84,129.51,104.39
2022-01-27 06:30:00,438.26,441.27,436.98,440.28,126405.08,439.2,79377,438.38,444.42,432.34,442.5731,54.503,440.26,440.3,436.12,441.11,168.65,16.93,42.25,135.87,75.91,96.37,5.115,92.4,71.14,74.53,85.04,45.63,23.96,25.48,62.43,346.78,349.96,198.46,112.35,128.66,103.55
2022-01-27 07:00:00,440.3,441.59,437.4,437.46,72117.68,440.122,45385,438.576,444.2162,432.9358,442.5693,49.9427,437.41,437.54,436.12,441.11,168.2,17.9,43.22,135.71,75.42,95.73,5.115,92.17,70.37,74.23,84.92,45.63,23.94,25.38,61.77,344.84,347.48,195.74,112.32,128.81,103.51
2022-01-27 07:30:00,437.4,439.46,435.88,439.19,66526.11,437.494,41496,438.72,444.2677,433.1723,442.567,52.5648,438.97,439.22,436.12,441.11,167.78,17.32,42.79,136.82,75.71,96.56,5.115,92.11,70.41,74.82,84.95,45.66,23.98,25.2895,62.12,346.59,348.5,196.21,112.3,128.82,103.55
2022-01-27 08:00:00,439.19,440.38,437.03,437.66,63072.55,438.95,38709,438.7375,444.2695,433.2055,442.5638,50.067,437.54,437.91,436.12,441.11,167.68,17.95,43.22,136.06,75.59,96.13,5.115,91.64,70.09,74.73,84.92,45.62,23.97,25.12,62.05,345.49,347.4,194.94,112.32,128.92,103.56
2022-01-27 08:30:00,437.65,439.78,437.45,438.9,40196.09,438.89,26641,438.7075,444.2292,433.1858,442.5623,52.0555,438.3,438.97,436.12,441.11,167.48,17.65,42.81,136.19,75.71,97.21,5.115,91.85,70.29,74.73,84.9,45.63,23.98,25.185,62.17,346.49,348.48,195.44,112.29,128.92,103.52
2022-01-27 09:00:00,438.92,439.03,434.82,435.22,64634.46,436.329,40011,438.695,444.247,433.143,442.5574,46.1781,435.01,435.34,431.54,435.61,167.47,18.53,44.07,135.46,75.4,97.1,5.053,91.06,69.56,73.99,84.69,45.61,23.92,24.9,61.88,343.8,345.19,193.78,112.46,128.73,103.52
